artist,song,lyrics,complexity,swear_words_ratio
death,see through dreams,Born into darkness Where sounds portay the images that are out Out of reach from my sight Which has been denied Hands change into my eyes Body senses intensified Sight so close yet far away In dreams my thoughts take their form To give memories identity Through dreams I obtain The ability to connect sight with sound Close your eyes and imagine to be without What we take for granted every time we open eyes A permanent shadow to never step away Feel the dark in the cold Feel the warmth of the light Which has been denied Hands change into my eyes Body senses intensified Sight so close yet far away In dreams my thoughts take their form To give memories identity Through dreams I obtain The ability to connect sight with sound ,6.4,0.025974025974025976
death,jealousy,,8.1,0.026086956521739132
death,sacred serenity,"Wherever we go, whatever we do Your shadow is not far behind our steps And our breath Protecting and watching all... Observing spirits on the wall What are they telling you? Following all instincts that are pure Oblivious to time that may be the cure Sacred is the gift That they have without knowing Serenity is knowing it's safe From destruction of time Maybe we could take a step back And discover what leads us to attack Time that is short - distance unknown For them, each day life has just begun Observing spirits on the wall What are they telling you? Following all instincts that are pure Oblivious to time that may be the cure ",8.0,0.05
death,freakin out,It's a scheme Theres a fiend Why is my head spinning round in my dreams? It's a time and a place Why are all these lights popping up in my face? Or am I Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out There's a sign on the wall There's a witch with a big crystal ball There's an eye There's a heart that's pumpin faster as we run through the park Or am I Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Everyone looks very strange today All of their faces seem to be washed away Everyones talking i cant hear a thing Im on the moon why is the sky so green? I think im walking up the stairs While im sitting right down in my chair I feel so light but im not Everything's turning cold but it's hot. Or am I Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out (Or are you freakin out?) (Or are you freakin out?) (Or are you freakin out?) (Or are you freakin out?) (Or are you freakin out?) (Or are you freakin out?) (Or are you freakin out?) Or am I Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out Freakin out ,11.9,0.03349282296650718
death,genetic reconstruction,"Extending a life with total resistance To fatal disease, Future methods of science Replacing what is real by using technology Population control, Selecting those who will breed A specific type of form chosen for the unborn A mind without emotion Progressive anatomy Genetic reconstruction Evolution in production Producing a race of human machines A new age of existence the world will see Replacing what is real by using technology Population control, Selecting those who will breed A specific type of form chosen for the unborn A mind without emotion Progressive anatomy Genetic reconstruction Evolution in production ",11.9,0.03496503496503497
death,lack of comprehension,A condeming fear strikes down Things they cannot understand An excuse to cover up weaknesses that lie within Lies Laying your guilt and pain On people that had no part in the molding of a life That creates its destruction Lies Right before your very eyes A reflection of the mistakes To the end you will deny Your part in the demise of a life Lack of comprehension Thriving on your cliche Compelled by self-resentment Reaching into the minds of those that created The depression in which they In which they drowned their flesh and blood Lies So easy to blame the Everlasting fear on a pathetic attempt To justify the ending of life Lies Right before your very eyes A reflection of the mistakes To the end you will deny Your help in ending of a life Lack of comprehension Thriving on your cliche Compelled by self-resentment ,12.3,0.008403361344537815
death,pull the plug,"Memory's all that's left behind As I lay and wait to die Little do they know That I hear their choice of life End it now, it is the only way Too cruel, that is what they say Release me from this lonely world There is no hope Why don't you Pull the plug Let me pass away Pull the plug Don't want to live this way Once I had full control of my life I now behold a machine decides my fate End it now, it's all to late What has now been days, it seems like years To stay like this is what I fear Life ends so fast, so take your chance And make it last End it now, it is the only way Too cruel, that is what they say Release me from this lonely world There is no hope Why don't you Pull the plug Let me pass away Pull the plug Don't want to live this way ",7.9,0.0071428571428571435
death,leprosy,"Bodies deformed way beyond belief Cast out from their concerned society Flesh contorting day after day Freak of the dark world is what the people say Their lives decay before their eyes There is no hope of cure Among their own kind they live A life that's so obscure First an arm and then a leg Deterioration grows Rotting while they breathe - Death comes slow Leprosy will take control and bring you to your death No chance of a normal life to live just like the rest Leprosy will spread with time, your body soon to change Appearance becomes hideous a sight too much to take Tuberculoid the most severe Decay of the nerves comes fast Sense of feeling soon to be gone Life will never last No hope of recovery after the nerves are eaten away Damage is done you feel no more pain Bones decay deterioration grows Origin of this horrid disease nobody knows Their lives decay before their eyes There is no hope of cure Among their own kind they live A life that's so obscure First an arm and then a leg Deterioration grows Rotting while they breathe - Death comes slow Leprosy will take control and bring you to your death No chance of a normal life to live just like the rest Leprosy will spread with time, your body soon to changel Appearance becomes hideous a sight too much to take ",7.3,0.06741573033707865
death,mentally blind,"You see your vision and no one else's Your every word filled with sarcasm Crucify people with invisible knowledge Verbal destruction with each compulsion We will see where you go The future for you is nowhere Every minute a cliche of your kind Too much to say from a person with no respect Your accusations you will regret From the mentally blind come ideas that are poison Take away the power, A shallow person you will find What would you do without your pathetic narrow-minded Approach to life That reflects your lack of abilities Your opinions are self-destructive Despair is your gain, Delight is corruption Destined to fall prey to your stories Creating problems for your consumption We will see where you go The future for you is nowhere Every minute a cliche of your kind Too much to say from a person with no respect Your accusations you will regret From the mentally blind come ideas that are poison Take away the power, A shallow person you will find ",8.1,0.04736842105263158
death,primitive ways,"Go against the ways and experience pain Leading a life which one might call insane Bathe in the blood of the one you killed Slaughter to survive, Your needs are fulfulled Using horrid waste Some of them will taste Removing deadly disease With such primitive ease Cannibals practising the art of butchery Emotions don't exist, Pain you can't resist Primitive ways Conducting ceremonies to meet the ancient ones While having an outer body experience Celebrate the kill of the day Then walk among the guts of the fallen prey Using horrid waste Some of them will taste Removing deadly disease With such primitive ease Cannibals practising the art of butchery Emotions don't exist, Pain you can't resist ",9.8,0.021621621621621626
death,free,,9.6,0.004098360655737704
death,flattening of emotions,"Where is the person that could have been Who, what took over, when did the end begin Should we not prepare for the uncertain Mysteries of our life, of our destiny See things that are not there Intruding voices What went wrong to their picture perfect life They once knew - Flattering of emotions A mind shared by an uninvited stranger Which comes and goes as choose to appear Should we not prepare for the uncertain Mysteries of our life, of our destiny See things that are not there Intruding voices What went wrong to their picture perfect life They once knew - Flattering of emotions ",13.6,0.1596958174904943
death,rocknroll victim,Your face is sweaty and your eyes are red The beats are poundin' steady in your head! You roll yourself another stick of grass Jump on the seat and start to move your ass! You're a rock 'n roll victim and I know this is true Cause I'm a rock 'n roll victim too The only world that ain't dull is your own And that's a room inside your parent's home! The wall is covered with the styles you know You just can't live without your stereo! You're a rock 'n roll victim and I know this is true Cause I'm a rock 'n roll victim too Sometimes we say things that we really feel Sometimes we say things that are really real! Establishment don't want no part of us Except to make themselves the real big bucks! You're a rock 'n roll victim and I know this is true Cause I'm a rock 'n roll victim too ,11.2,0.02877697841726619
death,youre a prisoner,,13.8,0.027237354085603117
death,look at your life,,10.0,0.018867924528301886
death,playtime,,13.2,0.04395604395604396
death,you are what you think,,13.4,0.03883495145631068
death,cosmic sea,"[Instrumental] [Solos: Schuldiner, Masvidal] ",11.2,0.049504950495049514
death,at the station,,12.7,0.0374331550802139
nocturnus,neolithic,"Years of development destroyed in days begins the genocide A great fire from the sky had affected the earth, moon and seas As the earth began to tilt all the polar caps had started to melt all the seas had overflown ripping the continents apart Neolithic Neolithic As the sky began to turn dark and the sun faded away all the climates had begun to drop and the ground started to freeze As the land began to freeze All the animals were trapped inside ice some animals had moved to the sea creating a new form of life Stranded on the rivers shores fossilized in time As continents ripped apart, landforms moved to the sea As continents ripped apart, landforms moved to the sea As continents ripped apart, landforms moved to the sea Rising, Soaring, Devastating, Annihilation ",8.8,0.03896103896103896
nocturnus,tribal vodoun,From deep inside the islands comes a religious belief of magical fate Necromantic tribes of the secret societies Conducting ceremonies of the Vodoun faith Revenge in store for enemies they hate Soon to die awaiting to arise Doomed to die by a malevolent curse Carnival of chaos Symbolic designs carved in the earth to beckon 'LEGBA' (Rites of the Petro) Reflections of rage and violence Thundering drums echo unforgiving Tribal chants grow louder Dancers travel throughout the fire Deity of fire 'OGU' Protects skin from the flames Divine horsemen arrive mounting the initiation of possession Tearing glass / utter pandemonium spirits indulge in burning torches Displacement to the ground Spinning dancers wake to reality Vodoun - cannot be abstracted from the day to day life - of the Believer All is whole - no separation between material and spiritual The Bokor concocts the powder with the poisonous Datura sprinkled upon the gateway of his victim Body racked with terrible convulsions - Mucus flowered from the nose and mouth shaking horrible The edge of consciousness criteria of poison Lethargic coma Indistinguishable from death Comatose Mentally alive / pronounced physically dead Nails driven into the coffin buried prematurely Mind slips / disoriented / complete amnesia Three days fermented incarnation of Evil Baron SAMEDI Guardian of the cemetery Preparing the victim's soul for Zombification The fear initiates the victim Psychologically vulnerable Powder does not secure Fate / it's the mind Baron unleashes cadaver A soul trapped in a vessel Blood spilt offering Resurrection of zombie body without character Aimlessly wandering through time servant to the Bokor Le culte Des morts ,9.2,0.007722007722007722
nocturnus,standing in blood,Now heaven is destroyed by Satan he will rule the promised land Now your soul will be freed through the gate find the KEY to Hell cross the river known as Styx Charon awaits in his boat Now your soul will be freed through the gate find the seven Keys to Hell cross the river known as Styx kneel before Lucifers throne Jesus wept - Standing in Blood Praying to die - Standing in Blood Jesus wept - Standing in Blood Praying to die - Standing in Blood Jesus wept - Standing in Blood Praying to die - Standing in Blood Jesus wept - Standing in Blood Praying to die - Standing in Blood ,8.3,0.012145748987854251
nocturnus,edge of darkness,"Enter, into what, you think, is not real An entity, appears before thee To reveal, the end of everything The mind bends and warps a twisted contortion Of pain, and complete emptiness Sanity abandoned as madness becomes the pillars of reality Edge of darkness Peering in we seek a glimpse Of what the subconscious mind controls for us Knowledge will not stop us from swallowing our delicate construct And casting us over the edge This world holds no secrets To understand what is to come When flesh, blood and bone, are gone The spirit is left, and life, there is none We wait and do not wish to seek The jagged edge of insanity Mouths will never speak what lies Beyond the edge of darkness Edge of darkness ",8.5,0.0291970802919708
nocturnus,nocturne in bm,[INSTRUMENTAL] ,9.5,0.0575
nocturnus,the killing,"To kill or be killed Through the trees Bodies and blades Carving the pathway To the checkpoint Awaken the grass Weapons and brass Anticipating blood spill From the killing, killing, killing, killing Pelted by crossfire, covered by another Enemy deterioration Schooled from the get go, No sign of victory Opponents shot in half Shotgun peppered flesh Back to the thick Machetes are gripped Soldiers marching back To the killing, killing, killing, killing Pools of blood, Ankle deep Stain the grounds of battle Scowls on the faces of the heads on stakes Retreat, Never a question Your resistance is nominal we shall rise Infecting your existence Revenge will be ours Several of my men are dead Marginal amounts completed the mission The circle has been broken Mission complete ",15.0,0.014792899408284025
nocturnus,search for the trident,"Ages ago. Sands of Ancient time Intrigue our minds. on this endless quest Superior life forms from above Carved the site beyond the outer islands To know the truth. The origin of this wonder Look through this window. See into the past And you will find. A land of the unknown Do you wonder what happened to this superior race of giants? Search for the trident. Above the cliffs At the Bay of Pisco. Supernatural race On with the quest, to find the answer Soaring on, to the city. Older than mankind's existence Our ancestors from the stars Interpreting yhr glyphs, on the entrance to the sun Intertwine the time, linking mind and soul Encounter the land of the sun, inside the body of one Wiyhin the city of monoliths Former begins of this earth Lost..., left without way..., standing alone Highest, order of damnation Puts the, fear in the mind Feeble, thoughts that we have Why is this? How can this be? (Chorus) Is there, a remedy? A solution, to the dementia That we all posses, all of mankind What are your thoughts? I don't believe so! Miles from the Trident, the city Of intelligence. Magical alien race Among the megaliths... Signs from the gods... Several Of My Man are Dead Marginal Amounts Completed The Mission The Circle Has Been Broken Mission Complete Several Of My Man are Dead Marginal Amounts Completed The Mission The Circle Has Been Broken Mission Complete ",8.1,0.0
nocturnus,apostle of evil,"Stalking the victims Learn what they're about Weaklings they all are Come. I will tell I am the conqueror I am the one you fear I am the atrocity Unbelievable sickness In my mind First. I get to know one I'll let it think that it know me Once, you trust me, the nightmare will begin You'll believe in me. I believe in it Let the bludgeoning show my concem My children Pain is no real, only a dream Fear not my blade ",6.1,0.01497005988023952
nocturnus,mummified,Mummification Ritual of preservation The catacomb dwells buried within the Valley of the Kings Slave's sacrificed (Slave's sacrificed) For the After Life (For the After Life) Forever to serve the master Mummified Mummified Mummified Death shall slay with wings of disease Whosoever disturbeth The Peace of the Pharaohs' Curse of the corpse (Curse of the corpse) Suffer and die! (Suffer and die!) Mummified Mummified Mummified Hieroglyphics Entomb the sarcophagus In the burial chamber Chamber Excavating the pyramids Search of the tomb Shadows of the curse Beckon the fools Archaeologist beware Treasures of misfortune It's written in the walls - the legend lives on. When the Pharaoh has deceased The body will be wrapped in sheets Arms folded across the chest Servants will be put to death Treasures entomb with the King For what the After Life brings The burial chamber is cursed Mummified the corpse will remain ,8.0,0.01171875
nocturnus,aquatica,"In the year - 2023 Multinational warlords - build an aquatic colony In the struggle for - total domination Corporate powers - move in to take control Stratagem inset Manipulate the opposition Wrath of devastation to reduce life status Martial law declared - surveillance over the colonies Wage and mayhem - Put to an end momentarily Resolving confrontations - over territorial disputes Battles break out - when negotiations crumble Charred remains washing to the shore Escaped ones flee to the surface Vessels patrol the ocean floor Maintaining border domination Through the eradication of organisms Sea and surface life all is sacrificed in quest for Reign of the deep Whosoever masters the seas, the last remaining frontier Gains the wealth locked in the brine Precious minerals sought - by the surface Hostile takeover of - the mining communities Stormtroopers of technology Careful to maintain nitrogen balance Surgically removing the enemy within New leaders create - order out of chaos A civilization - beneath the depths Arson of power conquering the oceans - Forming imbalance Particles react Expires life from - the precious seas Thresholds mend Sludge chain reaction - melts them down again Depth charge Destabilizing crust - and floor Instructed probes Sear the water from - the toxic veil Weapons system Tear the living - from their glory Vandal masters carving up - the biosystem Submerged deep Fatal dictatorship - of the seas (spoken verse) Surface dwellers tremble from a new superpower Superior intellect choosing base in the seas Systematically eliminating all who do not take heed Stench of the aftermath confirms Aquatica's victory No longer shall there be any separations between cultures Remaining survivors cast into a melting pot of conglomerate slavery Absolute extinction of the once praised heroic patriot Lands of solid ground turned into a biodegradable human wasteland Pay homage to the ocean where the kingdom now dwells Aquatica, the submerged city ",5.9,0.01153846153846154
nocturnus,arctic crypt,"Locked inside the ice below Forgotten long ago An alien object lies in wait Lost beneth the snow Seismic readings from the north Lights above the poles Curious humans drawn to the sight staking camp in the frozen night Legends told of the evil within Still, forewarned, the men came in Seeking knowledge forbidden to man Bringing death unto their land Nocuous emissions alert the team The source is soon revealed A strange capsule scarred by time Covered with a foreign script Anxious to unlock its secrets They crack open the seal Unleashing the beast contained inside The frozen arctic crypt Legends told of the horror within An ancient traveller of the stars Left entombed until disturbed by man Bringing death unto their land Legends told of the evil within Still, forewarned, the men came in Seeking knowledge forbidden to man Bringing death unto their land ",10.9,0.014457831325301203
nocturnus,climate controller,"LORD ADDU, MASTER OF THE EARTH AND SKY KAKODAMMU I CALL TO THEE, HEARKEN AND REMEMBER BRING FORTH THE MIGHTY STORM THAT THIS WORLD SHALL TASTE YOUR FURY LORD GIBIL, KEEPER OF THE FIRE AND FORGE BAALAGNITARRA I CALL TO THEE, HEARKEN AND REMEMBER MAKETH SWORDS APPEAR IN THE SKY THAT ALL SHALL FEEL YOUR MIGHT COMMANDER LUGGALDIMMERANKIA, MASTER OF ORDER BANUTUKKU I CALL TO THEE, HEARKEN AND REMEMBER DELIVER THE LEGIONS OF WIND AND DEMONS UNTO THIS WORLD THAT THEY MAY SEEK REVENGE ZI DINGIR ANNA KANPAI ZI DINGIR KIA KANPAI I SUMMON THEE, CREATURES OF DARKNESS, BY THE WORKS OF DARKNESS CLIMATE CONTROLLER (the weather dominator) (CHANT) STORMS manufactured to destroy FIRE striking down from the sky WIND sweeping all rocks and trees aside LAVA emerging out of volcanoes QUAKES shake the earth to split DEATH from the clouds ARMIES marching in to their doom SPIRITS plundering their very souls IONS displaced from deep inside WEAPONS of the Gods FUSION OF THE ANCIENT WAYS WITH MODERN TECH SUPPORT BRINGING ATMOSPHERIC CHANGE MASTER - OF - CLIMATE - CONTROL CHANTING TO THE ANGRY GODS SEEDING CLOUDS WITH ICE CAUSING SHIFTS IN ETHER PLANES MASTER - OF - CLIMATE - CONTROL incantation finished as the armies start to charge Suddenly the air begins to take on many shapes Demons of the Legion Swarm to take revenge Sheets of blindness tossing every human fool aside NO - THING - LEFT - TO - COUNT NO - BODIES BLOOD - STAINED - EARTH - AND - STONE LIE SCAT - TERED FUSION OF THE ANCIENT WAYS WITH MODERN TECH SUPPORT BRINGING ATMOSPHERIC CHANGE MASTER - OF - CLIMATE - CONTROL CHANTING TO THE ANGRY GODS SEEDING CLOUDS WITH ICE CAUSING SHIFTS IN ETHER PLANES MASTER - OF - CLIMATE - CONTROL Aftermath of horror sends a message to the globe Danger to the Empire will result in hells untold Ripping both the flesh and soul of anyone who tries To take with force the Realm of the one who rules the skies NO - THING - LEFT - TO - COUNT NO - BODIES BLOOD - STAINED - EARTH - AND - STONE LIE SCAT - TERED STORMS manufactured to destroy FIRE striking down from the sky WIND sweeping all rocks and trees aside LAVA emerging out of volcanoes QUAKES shake the earth to split DEATH from the clouds ARMIES marching in to their doom SPIRITS plundering their very souls IONS displaced from deep inside WEAPONS of the Gods Keeping enemy troops in sight High above the fight armies destroyed watching with delight Waiting patiently for an eye to subdue the sky counting the dead as they lie in waste Keeping enemy troops in sight High above the fight armies destroyed watching with delight Waiting patiently for an eye to subdue the sky counting the dead as they lie in waste legions carrry off the souls of warriors fighting as the tourtured souls still screaming is there any room for peace or mercy carries back in time and master serving CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) CLIMATE CONTROLLER (the weather dominator) ",5.7,0.03157894736842105
nocturnus,lake of fire,Bones crushing Skulls smashing In the Vice Of hell Demons shoving Tortured souls In the lake Of fire (Chorus 3 Times) Lake of fire Spirits forming Ever swirling In the abyss Of hell Souls screaming For their lives In the lake Of Fire (Chorus 3 Times) Lake of fire Demons swarming Corpses smashing Through the gates Of hell Satan flying From his throne Towards the gates Of Heaven ,6.9,0.010204081632653059
nocturnus,empire of the sands,"Fortress of steel I have acquired behold, the chosen one born of fire victorious, death has won, ruler of cruelty vicious experiments, creating synthetic slaves computer hypnosis, cerebral override Inventing new weaponry building defense systems force fields in operation erecting radar dishes Empire Of The Sands Empire Of The Sands Mapping global surface regions graphing seismic active areas establishing aerial viewpoints charting several outpost stations Empire Of The Sands Empire Of The Sands Testing elements in the ozone mining useful mineral layers drilling deep into the core seeking power from the earth Building metal walls of armour forging massive iron thresholds circuits surround inner cavities vector brain controlling all Empire Of The Sands Empire Of The Sands computer summons ancient evil forces beyond recognition evoking Gods of Sumerian origin deeply buried in the sands Obeying the matrix the tyrant commands submissive controller armies of the Empire ",5.6,0.012987012987012988
nocturnus,the science of horror,"FEAR! FEAR! OF THE UNKNOWN! FEAR! OF THE UNCERTAIN! Haunted, plagued by horror from the beyond Hideous forms, emanating figure, that lurks in the black Nightmare, visions from the depths of your mind Lost... left without way... standing, standing alone Fallen, spiraling down, erratically, a labyrinth of time Silence, tongues in this realm, speechless, Words with no sound FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNCERTAIN! Burning, at the stake like a witch Drowning, oh my god, I can't get a breath Torn apart, on the rack, no one will help Sharp teeth, dig deep in the skin Falling, smacking the ground, shattered to bits, shattered to bits Lost... left without way... standing, standing alone Highest, order of damnation Puts the, fear in the mind Feeble, thoughts that we have Why is this? How can this be? FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNKNOWN! FEAR! OF THE UNCERTAIN! Is there, a remedy? A solution, to the dementia That we possess, all of mankind What are your thoughts? I don't believe so! ",9.7,0.0
becoming the archetype,the magnetic sky,,10.1,0.032362459546925564
becoming the archetype,the resonant frequency of flesh,There was a time When we all sang the song of death But now our bodies resonate Our living souls reverberate The music of eternal light ,17.9,0.013513513513513514
becoming the archetype,music of the spheres requiem aeternam pt1,Deep within the ocean's keep* There lies a corpse in endless sleep A searchlight pierces the abyss And the darkness groans in great distress I am the ocean Keeper of every darkened soul The never ending throat of death That swallows continents whole Now the ground is shaking Midst the grinding gears Dead for the taking An iron hand appears Moving up through time and space Sun and sky reveal their face A shock runs though the atmosphere The wrath of air awakens here I am the blackened sky Waters quake beneath my hand I am the end of nations That rains death upon the land There is a void where the heart should be But a stone has held its place While there is likeness of the human form No existence lights his face Take this heart if you'd survive The coming wrath Now come alive All the earth is silent The universe has shifted Creation holds is breath As the curse of death is lifted ,16.5,0.02564102564102564
becoming the archetype,i am,,6.0,0.024390243902439025
becoming the archetype,the sky bearer,,6.7,0.009615384615384616
becoming the archetype,invisible creature,INSTRUMENTAL ,6.4,0.0
becoming the archetype,the time bender,,5.5,0.011904761904761904
becoming the archetype,the weapon breaker,,7.7,0.02247191011235955
becoming the archetype,denouement,(Instrumental) ,7.0,0.017241379310344827
becoming the archetype,into oblivion,"It hurts to see you live you life revolving around death And to see your heart when I can't see your face So far away One foot in front of the other, step to the right One foot in front of the other, step to the right Time has its way and I'll be right here waiting for you ",6.6,0.07894736842105263
becoming the archetype,march of the dead,(Instrumental) ,7.6,0.020408163265306117
becoming the archetype,nights sorrow,(Instrumental) ,8.0,0.05
becoming the archetype,no fall too far,,7.7,0.02247191011235955
becoming the archetype,the trivial paroxysm,,8.8,0.028571428571428567
becoming the archetype,dichotomy,,7.2,0.026086956521739132
becoming the archetype,breathing light,,6.3,0.0375
becoming the archetype,the ocean walker,,6.7,0.0
becoming the archetype,cardiac rebellion,,6.4,0.008196721311475409
becoming the archetype,the sun eater,,9.5,0.006920415224913495
becoming the archetype,beyond adaption,"I bear these scars A constant reminder of my own inadequacy I've held everything and nothing all at once And all at once been broken, altogether broken But even scars fade with time Only You remain And my determination is not enough Even so, I bear these scars I bear these scars A constant reminder of my own inadequacy I've held everything and nothing all at once And all at once been altogether broken ",6.7,0.02304147465437788
revocation,enter the hall,,6.4,0.0027548209366391185
revocation,leviathan awaits,,5.7,0.0
revocation,pestilence reigns,,7.2,0.008298755186721992
revocation,communion,"Bow before he, worship on bended knee Consecrating, the host on which you feed Hungrily awaiting the feast A congregation of cannibal devotees Place your lips to the chalice of the divine Revel in the glory of this turpitude Eat of my flesh and drink of my blood These gifts I bear for you Enter into this cannibal covenant Through this sacrifice we all are one Receive the human eucharist Unholy Communion My body and blood your victuals Anthropophagous ritual ",8.8,0.005025125628140704
revocation,cleaving giants of ice,"Mountainous guardians Sentient beings of the north Man, the ultimate betrayer Shattering this crystalline realm Adversaries of Jotunheim Strike their spears into hearts of ice Oh, the folly of man Forever stained, the blood on our hands Glacial ablation, calving into the sea Frostbitten giants drowning amongst the debris Adversaries of Jotunheim Strike their spears into hearts of ice Written in the thaw The epitaph of all mankind Fractured arctic continent Extinction imminent ",8.8,0.006230529595015576
revocation,witch trials,"Paranoia, their leery whispers feed the hysteria Accusations, a vile covenant in service of Satan Forced to confess then condemned to die The vulgar Christians demanding a sacrifice To a God that never was and never will be... never will be! A plea for sanity falls upon deafened ears A call for judgement as their execution draws near Sentenced to death, all twenty and eight Hung by their necks, a shallow grave their final resting place No salvation at the end of the hangman's noose No mercy for the coven of the cloven hoof He who refuses to confess to his crimes will meet a torturous end Pressed slowly to death under metal and stone, a dire fate for the condemned... for the condemned! Malleus malficarum That foul and ancient tome Hammer of the witches Lost souls forever roam ",11.2,0.006024096385542169
revocation,crumbling imperium,"Dominion spread too thin Leaders becoming madmen Means to an end Pendulum swings again A certainty One day what is will not be A world of entropy Unravelling society Trepidation fractures the core Violent upheaval on the brink of a civil war Crumbling imperium All Empires fall in time Crumbling imperium Advent of our demise Castles of sand Scattered to the wind Empty hourglass A new age to begin Foolhardy kings Drunk with power Fallen republic Spiralling downwards Civilization in ruins A world left smouldering Havoc and terror afflicting all Downward we spiral, bedlam ensues Flames growing higher Witness the empires fall ",7.4,0.01904761904761905
revocation,only the spineless survive,"Devolved wriggling monstrosities roam through these halls Subservient and cowering Contorted bent backwards remove the spine See the larvae slithering Writhe in submission, you sold your souls for gold Obedient to their overlords, in the grips of their master's control Serpent's venom has become their wine Drink deeply from the poison cup Intoxicated and so easily coerced Drunk on the power that corrupts Only the spineless survive in this realm of greed Only the spineless survive and now the gluttonous worms will feed Bought and sold Corruption takes hold Bought and sold Systematic control ",8.8,0.0
revocation,copernican heresy,"A heretic on trial for the crime of truth I stand accused before thee Orthodox inquisitors demand punishment for this blasphemy Zealots cry out for blood Forked tongues decree the holy word Sentenced to the pyre Injustice must be served Suppression of knowledge Questioning the origins of the cosmos and pondering our place within Intimidation tactics, recant or face imprisonment Unrepentant and defiant against this ignorant theocracy A theorist in search of answers engulfed by the flames of hypocrisy Abolishment of wisdom ",3.1,0.010101010101010102
revocation,profanum vulgus,"Obelisks of avarice, building towers of vanity Shielded from consequence in opulent majesty I shall avert my gaze From the profanum vulgaris Shunning the needy and the lame Those fit only to serve us Corpulent gluttons prepare for the feast Ravenous hunger, the dine on the weak Egotist your avarice knows no bounds Still you sit indignant on your throne of greed Covetous hoarder of wealth, your lust for gold so obscene Yet emptiness still fills you inside, the blight of the soulless king Vultures circling above the carrion Corpses picked clean in a lightless dawn Predators of rapacity Insatiable voracity Manipulators expand the divide Pitiful plebeians, the common herd I decry ",10.5,0.03448275862068965
revocation,the tragedy of modern ages," Silence, the hymn to the somber lands, As nuclear winter descends, Wraiths of past nations linger and loom. In the shadows of history's death. An unsustainable standard of affluence. Has decimated the makings of man. And commodity's gaping influence. Has distorted and defiled all the land. Written in a timeless script, The tragedy of modern ages. Cries forth the dismal fate of man. In bloodied, tear-stained pages. Written in a timeless script, The tragedy of modern ages. Cries forth the dismal fate of man. In bloodied, tear-stained pages. Trapped within a fabricated world. Of Gods encased in metal beams, Subsumed and enveloped in synthetic dreams. Evolution holds a cunning trap  The misfortunes of the human. Are his works, though brilliant they may be, they've led him to his ruin. Written in a timeless script, The tragedy of modern ages. Cries forth the dismal fate of man. In bloodied, tear-stained pages. Written in a timeless script, The tragedy of modern ages. Cries forth the dismal fate of man. In bloodied, tear-stained pages.   ",12.5,0.012658227848101266
revocation,anthem of the betrayed,,5.3,0.011673151750972765
revocation,monolithic ignorance,"A doomsday declaration the signs we cannot ignore The oceans start to boil the dead wash up on our shores Rivers flow with toxins sickening all in their wake Swallowing the poison, savour its virulent taste Foolishly we followed our rulers into the abyss Critical mass no turning back we've fallen over the precipice Monolithic ignorance Devoid of intelligence Devolved comprehension Reversed progression Extinction rates growing mankind in a pestilent blight Cancerous, the disease spreads devouring all life The earth a barren wasteland, sulphurous smoke blacks out the skies A dead planet now expires before our dying eyes Those who sought to rule this realm have only meddled with it The errors of their foolish schemes have brought about our ruin ",7.0,0.020338983050847456
revocation,arbiters of the apocalypse,"Pestilence, herald of sickness Exordium of our doom Consuming both the old and the young Precious innocents stillborn in the womb The first of the plagues befallen man This woeful curse brought forth by our own hands Broken are the seals, commence the end times Open the gates of destruction Battles abound on marches war Hear the galloping hooves of the horsemen Carnage divine, the four shall align Apocalyptic judgement A black shadow cast across the land Feast your eyes on the scales of starvation Famine devours all Fulfilling this prophecy of deprivation The arbiters of the apocalypse come to claim what they are owed Now death reigns triumphant, no god will have mercy on our souls ",8.7,0.0031746031746031746
